country,location,name,nameWoDiacritics,subdivision,status,function,iata,lat,lon
BR,PHX,Pratinha,Pratinha,MG,AA,--3-----,,-19.75,-46.36666666666667
BR,PSV,Presidente Alves,Presidente Alves,SP,AA,--3-----,,-22.1,-49.43333333333333
BR,NAR,Presidente Bernardes,Presidente Bernardes,MG,AA,--3-----,,-20.75,-43.18333333333333
BR,PBR,Presidente Bernardes,Presidente Bernardes,SP,AA,--3-----,,-22,-51.55
BR,KLB,Presidente Castello Branco,Presidente Castello Branco,SC,AA,--3-----,,-27.216666666666665,-51.8
BR,PLB,Presidente Castelo Branco,Presidente Castelo Branco,PR,AA,--3-----,,-23.266666666666666,-52.15
BR,PDR,Presidente Dutra,Presidente Dutra,MA,AA,--3-----,,-5.266666666666667,-44.483333333333334
BR,PDU,Presidente Dutra,Presidente Dutra,BA,AA,--3-----,,-11.283333333333333,-41.983333333333334
BR,PEO,Presidente Epit�cio,Presidente Epitacio,SP,AA,1-34----,,-21.766666666666666,-52.1
BR,PFU,Presidente Figueiredo,Presidente Figueiredo,AM,AA,--3-----,,-2.05,-60.016666666666666
BR,PGL,Presidente Get�lio,Presidente Getulio,SC,AA,--3-----,,-27.033333333333335,-49.61666666666667
BR,PJQ,Presidente J�nio Quadros,Presidente Janio Quadros,BA,AA,--3-----,,-14.683333333333334,-41.666666666666664
BR,PJN,Presidente Juscelino,Presidente Juscelino,MG,AA,--3-----,,-18.633333333333333,-44.05
BR,PJO,Presidente Juscelino,Presidente Juscelino,MA,AA,--3-----,,-2.9166666666666665,-44.06666666666667
BR,PKD,Presidente Kennedy,Presidente Kennedy,TO,AA,--3-----,,-8.516666666666667,-48.5
BR,PKY,Presidente Kennedy,Presidente Kennedy,ES,AA,1-3-----,,-21.1,-41.05
BR,PKK,Presidente Kubitschek,Presidente Kubitschek,MG,AA,--3-----,,-18.6,-43.55
BR,LWN,Presidente Lucena,Presidente Lucena,RS,AA,--3-----,,-29.516666666666666,-51.166666666666664
BR,PMC,Presidente M�dici,Presidente Medici,RO,AA,--3-----,,-11.166666666666666,-61.9
BR,PSM,Presidente M�dici,Presidente Medici,MA,AA,--3-----,,-2.3833333333333333,-45.81666666666667
BR,NEW,Presidente Nereu,Presidente Nereu,SC,AA,--3-----,,-27.283333333333335,-49.4
BR,POG,Presidente Oleg�rio,Presidente Olegario,MG,AA,--3-----,,-18.4,-46.416666666666664
BR,PPE,Presidente Prudente,Presidente Prudente,SP,AA,--34----,,-22.116666666666667,-51.38333333333333
BR,PSY,Presidente Sarney,Presidente Sarney,MA,AA,--3-----,,-2.5833333333333335,-45.36666666666667
BR,PEN,Presidente Tancredo Neves,Presidente Tancredo Neves,BA,AA,--3-----,,-13.466666666666667,-39.416666666666664
BR,PVS,Presidente Vargas,Presidente Vargas,MA,AA,--3-----,,-3.4,-44.03333333333333
BR,PVE,Presidente Venceslau,Presidente Venceslau,SP,AA,--34----,,-21.866666666666667,-51.833333333333336
BR,PMV,Primavera,Primavera,PE,AA,--3-----,,-8.316666666666666,-35.35
BR,PRV,Primavera,Primavera,PA,AA,--3-----,,-0.9333333333333333,-47.11666666666667
BR,PVR,Primavera de Rond�nia,Primavera de Rondonia,RO,AA,--3-----,,-11.816666666666666,-61.3
BR,PIL,Primavera do Leste,Primavera do Leste,MT,AA,--34----,,-15.55,-54.3
BR,PWZ,Primeira Cruz,Primeira Cruz,MA,AA,--3-----,,-2.5,-43.43333333333333
BR,PIW,Primeiro de Maio,Primeiro de Maio,PR,AA,--3-----,,-22.85,-51.016666666666666
BR,INZ,Princesa,Princesa,SC,AA,--3-----,,-26.433333333333334,-53.583333333333336
BR,PCL,Princesa Isabel,Princesa Isabel,PB,AA,--3-----,,-7.733333333333333,-37.983333333333334
BR,PJL,Professor Jamil,Professor Jamil,GO,AA,--3-----,,-17.233333333333334,-49.233333333333334
BR,PSW,Progresso,Progresso,RS,AA,--3-----,,-29.233333333333334,-52.3
BR,PMO,Promiss�o,Promissao,SP,AA,--3-----,,-21.533333333333335,-49.85
BR,PRP,Propri�,Propria,SE,AA,--3-----,,-10.2,-36.833333333333336
BR,POV,Prot�sio Alves,Protasio Alves,RS,AA,--3-----,,-28.75,-51.46666666666667
BR,DEN,Prudente de Morais,Prudente de Morais,MG,AA,-23-----,,-19.483333333333334,-44.15
BR,PUO,Prudent�polis,Prudentopolis,PR,AA,--3-----,,-25.2,-50.983333333333334
BR,UGM,Pugmil,Pugmil,TO,AA,--3-----,,-10.416666666666666,-48.88333333333333
BR,PZA,Pureza,Pureza,RN,AA,--3-----,,-5.45,-35.55
BR,PUG,Putinga,Putinga,RS,AA,--3-----,,-28.983333333333334,-52.15
BR,PXN,Puxinan�,Puxinana,PB,AA,--3-----,,-7.133333333333334,-35.95
BR,QDA,Quadra,Quadra,SP,AA,--3-----,,-23.3,-48.05
BR,QRA,Quara�,Quarai,RS,AA,--3--6--,,-30.366666666666667,-56.45
BR,QGL,Quartel Geral,Quartel Geral,MG,AA,--3-----,,-19.266666666666666,-45.55
BR,QCO,Quarto Centen�rio,Quarto Centenario,PR,AA,--3-----,,-24.266666666666666,-53.06666666666667
BR,QTA,Quat�,Quata,SP,AA,--3-----,,-22.233333333333334,-50.68333333333333
BR,QGA,Quatigu�,Quatigua,PR,AA,--3-----,,-23.55,-49.9
BR,QUU,Quatipuru,Quatipuru,PA,AA,--3-----,,-0.9,-47
BR,QTS,Quatis,Quatis,RJ,AA,--3-----,,-22.4,-44.25
BR,QBA,Quatro Barras,Quatro Barras,PR,AA,--3-----,,-25.366666666666667,-49.083333333333336
BR,QIS,Quatro Irm�os,Quatro Irmaos,RS,AA,--3-----,,-27.816666666666666,-52.43333333333333
BR,QPT,Quatro Pontes,Quatro Pontes,PR,AC,--3-----,,-24.566666666666666,-53.96666666666667
BR,QEO,Quebrangulo,Quebrangulo,AL,AA,--3-----,,-9.316666666666666,-36.46666666666667
BR,QDI,Quedas do Igua�u,Quedas do Iguacu,PR,AC,--3-----,,-25.45,-52.9
BR,QNA,Queimada Nova,Queimada Nova,PI,AA,--3-----,,-8.583333333333334,-41.416666666666664
BR,QES,Queimadas,Queimadas,BA,AA,--3-----,,-10.966666666666667,-39.61666666666667
BR,QUS,Queimadas,Queimadas,PB,AA,--3-----,,-7.35,-35.88333333333333
BR,QMA,Queimados,Queimados,RJ,AA,--3-----,,-22.716666666666665,-43.55
BR,QUZ,Queiroz,Queiroz,SP,AA,--3-----,,-21.783333333333335,-50.233333333333334
BR,QLU,Queluz,Queluz,SP,AA,--3-----,,-22.533333333333335,-44.766666666666666
BR,QLO,Queluzito,Queluzito,MG,AA,--3-----,,-20.733333333333334,-43.86666666666667
BR,QEA,Quer�ncia,Querencia,MT,AA,--3-----,,-12.583333333333334,-52.2
BR,QDN,Quer�ncia do Norte,Querencia do Norte,PR,AA,--3-----,,-23.083333333333332,-53.483333333333334
BR,QVS,Quevedos,Quevedos,RS,AA,--3-----,,-29.35,-54.06666666666667
BR,QUE,Quijingue,Quijingue,BA,AA,--3-----,,-10.75,-39.2
BR,QIO,Quilombo,Quilombo,SC,AA,--3-----,,-26.733333333333334,-52.71666666666667
BR,QDS,Quinta do Sol,Quinta do Sol,PR,AA,--3-----,,-23.833333333333332,-52.13333333333333
BR,QUN,Quintana,Quintana,SP,AA,--3-----,,-22.066666666666666,-50.3
BR,QNO,Quinze de Novembro,Quinze de Novembro,RS,AA,--3-----,,-28.733333333333334,-53.083333333333336
BR,QUA,Quipap�,Quipapa,PE,AA,--3-----,,-8.816666666666666,-36
BR,QPO,Quirin�polis,Quirinopolis,GO,AA,--34----,,-18.45,-50.45
BR,QIA,Quissam�,Quissama,RJ,AA,--3-----,,-22.1,-41.46666666666667
BR,QAA,Quitandinha,Quitandinha,PR,AA,--3-----,,-25.866666666666667,-49.483333333333334
BR,QTR,Quiterian�polis,Quiterianopolis,CE,AA,--3-----,,-5.833333333333333,-40.7
BR,QIB,Quixaba,Quixaba,PB,AA,--3-----,,-7.016666666666667,-37.13333333333333
BR,QUB,Quixaba,Quixaba,PE,AA,--3-----,,-7.716666666666667,-37.833333333333336
BR,QXA,Quixabeira,Quixabeira,BA,AA,--3-----,,-11.4,-40.11666666666667
BR,QUI,Quixad�,Quixada,CE,AA,--3-----,,-4.95,-39
BR,QUO,Quixel�,Quixelo,CE,AA,--3-----,,-6.25,-39.2
BR,QMO,Quixeramobim,Quixeramobim,CE,AA,--3-----,,-5.183333333333334,-39.28333333333333
BR,QUX,Quixer�,Quixere,CE,AA,--3-----,,-5.066666666666666,-37.983333333333334
BR,RFD,Rafael Fernandes,Rafael Fernandes,RN,AA,--3-----,,-6.183333333333334,-38.21666666666667
BR,RGR,Rafael Godeiro,Rafael Godeiro,RN,AA,--3-----,,-6.066666666666666,-37.7
BR,RJO,Rafael Jambeiro,Rafael Jambeiro,BA,AA,--3-----,,-12.4,-39.5
BR,RFA,Rafard,Rafard,SP,AA,--3-----,,-23,-47.516666666666666
BR,RAD,Ramil�ndia,Ramilandia,PR,AA,--3-----,,-25.116666666666667,-54.016666666666666
BR,RCA,Rancharia,Rancharia,SP,AA,--3-----,,-22.216666666666665,-50.88333333333333
BR,RHE,Rancho Alegre,Rancho Alegre,PR,AA,--3-----,,-23.066666666666666,-50.9
BR,RLE,Rancho Alegre D'Oeste,Rancho Alegre D'Oeste,PR,AA,--3-----,,-24.3,-52.95
BR,RQO,Rancho Queimado,Rancho Queimado,SC,AA,--3-----,,-27.666666666666668,-49
BR,RPZ,Raposa,Raposa,MA,AA,--3-----,,-2.4,-44.1
BR,ROZ,Raposos,Raposos,MG,AA,--3-----,,-19.95,-43.8
BR,RSS,Raul Soares,Raul Soares,MG,AA,--3-----,,-20.1,-42.45
BR,RZA,Realeza,Realeza,PR,AA,--34----,,-25.75,-53.516666666666666
BR,RBC,Rebou�as,Reboucas,PR,AA,--3-----,,-25.616666666666667,-50.666666666666664
BR,REC,Recife,Recife,PE,AA,1-34-6--,,-8.05,-34.88333333333333
BR,REI,Recreio,Recreio,MG,AA,--3-----,,-21.533333333333335,-42.46666666666667
BR,RSI,Recursol�ndia,Recursolandia,TO,AA,--3-----,,-8.733333333333333,-47.233333333333334
BR,RDC,Reden��o,Redencao,PA,AA,--34----,,-8.016666666666667,-50.016666666666666
BR,REO,Reden��o,Redencao,CE,AA,--3-----,,-4.216666666666667,-38.71666666666667
BR,ENC,Reden��o da Serra,Redencao da Serra,SP,AA,--3-----,,-23.266666666666666,-45.53333333333333
BR,RDG,Reden��o do Gurgu�ia,Redencao do Gurgueia,PI,AA,--3-----,,-9.483333333333333,-44.56666666666667
BR,RNA,Redentora,Redentora,RS,AA,--3-----,,-27.65,-53.63333333333333
BR,RET,Reduto,Reduto,MG,AA,--3-----,,-20.233333333333334,-41.983333333333334
BR,RGO,Regenera��o,Regeneracao,PI,AA,--3-----,,-6.233333333333333,-42.68333333333333
BR,RFJ,Regente Feij�,Regente Feijo,SP,AA,--3-----,,-22.216666666666665,-51.3
BR,RLS,Regin�polis,Reginopolis,SP,AA,--3-----,,-21.883333333333333,-49.21666666666667
BR,RGI,Registro,Registro,SP,AA,--34----,,-24.483333333333334,-47.833333333333336
BR,RVA,Relvado,Relvado,RS,AA,--3-----,,-29.1,-52.06666666666667
BR,RMA,Remanso,Remanso,BA,AA,--34----,,-9.616666666666667,-42.06666666666667
BR,RMO,Rem�gio,Remigio,PB,AA,--3-----,,-6.95,-35.78333333333333
BR,RNC,Renascen�a,Renascenca,PR,AA,--3-----,,-26.15,-52.96666666666667
BR,RIU,Reriutaba,Reriutaba,CE,AA,--3-----,,-4.133333333333334,-40.583333333333336
BR,RES,Resende,Resende,RJ,AA,--34-6--,,-22.466666666666665,-44.43333333333333
BR,RCT,Resende Costa,Resende Costa,MG,AA,--3-----,,-20.916666666666668,-44.233333333333334
BR,RSE,Reserva,Reserva,PR,AA,--3-----,,-24.65,-50.85
BR,RCC,Reserva do Caba�al,Reserva do Cabacal,MT,AA,--3-----,,-15.116666666666667,-58.38333333333333
BR,RDI,Reserva do Igua�u,Reserva do Iguacu,PR,AA,--3-----,,-25.816666666666666,-52.016666666666666
BR,RER,Resplendor,Resplendor,MG,AA,--3-----,,-19.316666666666666,-41.25
BR,RQA,Ressaquinha,Ressaquinha,MG,AA,--3-----,,-21.05,-43.75
BR,REG,Restinga,Restinga,SP,AA,--3-----,,-20.6,-47.46666666666667
BR,RSA,Restinga S�ca,Restinga Seca,RS,AA,--3-----,,-29.8,-53.36666666666667
BR,REA,Retirol�ndia,Retirolandia,BA,AA,--3-----,,-11.483333333333333,-39.416666666666664
BR,RHO,Riach�o,Riachao,MA,AA,--3-----,,-7.35,-46.61666666666667
BR,RHW,Riach�o,Riachao,PB,AA,--3-----,,-6.533333333333333,-35.65
BR,RDN,Riach�o das Neves,Riachao das Neves,BA,AA,--3-----,,-11.733333333333333,-44.9
BR,RBM,Riach�o do Bacamarte,Riachao do Bacamarte,PB,AA,--3-----,,-7.25,-35.65
BR,RDD,Riach�o do Dantas,Riachao do Dantas,SE,AA,--3-----,,-11.05,-37.71666666666667
BR,RIJ,Riach�o do Jacu�pe,Riachao do Jacuipe,BA,AA,--3-----,,-11.8,-39.36666666666667
BR,RCP,Riach�o do Po�o,Riachao do Poco,PB,AA,--3-----,,-7.15,-35.25
BR,RAH,Riachinho,Riachinho,TO,AA,--3-----,,-6.433333333333334,-48.13333333333333
BR,RIH,Riachinho,Riachinho,MG,AA,--3-----,,-16.216666666666665,-46
BR,RCZ,Riacho da Cruz,Riacho da Cruz,RN,AA,--3-----,,-5.933333333333334,-37.95
BR,RAM,Riacho das Almas,Riacho das Almas,PE,AA,--3-----,,-8.116666666666667,-35.85
BR,RHS,Riacho de Santana,Riacho de Santana,RN,AA,--3-----,,-6.25,-38.3
BR,RSN,Riacho de Santana,Riacho de Santana,BA,AA,--3-----,,-13.6,-42.93333333333333
BR,RHI,Riacho de Santo Ant�nio,Riacho de Santo Antonio,PB,AA,--3-----,,-7.683333333333334,-36.15
BR,RCV,Riacho dos Cavalos,Riacho dos Cavalos,PB,AA,--3-----,,-6.433333333333334,-37.65
BR,RMD,Riacho dos Machados,Riacho dos Machados,MG,AA,--3-----,,-15.983333333333333,-43.03333333333333
BR,RIF,Riacho Frio,Riacho Frio,PI,AA,--3-----,,-10.116666666666667,-44.95
BR,RIL,Riachuelo,Riachuelo,RN,AA,--3-----,,-5.8,-35.81666666666667
BR,RUO,Riachuelo,Riachuelo,SE,AA,--3-----,,-10.716666666666667,-37.18333333333333
BR,RIM,Rialma,Rialma,GO,AA,--3-----,,-15.3,-49.583333333333336
BR,RII,Rian�polis,Rianapolis,GO,AA,--3-----,,-15.433333333333334,-49.5
BR,RFE,Ribamar Fiquene,Ribamar Fiquene,MA,AA,--3-----,,-5.933333333333334,-47.38333333333333
BR,RRP,Ribas do Rio Pardo,Ribas do Rio Pardo,MS,AA,--3-----,,-20.433333333333334,-53.75
BR,RBY,Ribeira,Ribeira,SP,AA,--3-----,,-24.65,-49
BR,RBP,Ribeira do Amparo,Ribeira do Amparo,BA,AA,--3-----,,-11.033333333333333,-38.416666666666664
BR,REP,Ribeira do Piau�,Ribeira do Piaui,PI,AA,--3-----,,-7.683333333333334,-42.7
BR,RPM,Ribeira do Pombal,Ribeira do Pombal,BA,AA,--3-----,,-10.833333333333334,-38.53333333333333
BR,RBE,Ribeir�o,Ribeirao,PE,AA,--3-----,,-8.5,-35.36666666666667
BR,RBI,Ribeir�o Bonito,Ribeirao Bonito,SP,AA,--3-----,,-22.05,-48.166666666666664
BR,RIB,Ribeir�o Branco,Ribeirao Branco,SP,AC,--3-----,,-24.216666666666665,-48.75
BR,RCR,Ribeir�o Cascalheira,Ribeirao Cascalheira,MT,AA,--3-----,,-12.916666666666666,-51.833333333333336
BR,RRR,Ribeir�o Claro,Ribeirao Claro,PR,AA,--3-----,,-23.183333333333334,-49.75
BR,RRE,Ribeir�o Corrente,Ribeirao Corrente,SP,AA,--3-----,,-20.45,-47.583333333333336
BR,RNV,Ribeir�o das Neves,Ribeirao das Neves,MG,AA,--3-----,,-19.75,-44.083333333333336
BR,RLG,Ribeir�o do Largo,Ribeirao do Largo,BA,AA,--3-----,,-15.45,-40.733333333333334
BR,RDP,Ribeir�o do Pinhal,Ribeirao do Pinhal,PR,AA,--3-----,,-23.4,-50.35
BR,RSU,Ribeir�o do Sul,Ribeirao do Sul,SP,AA,--3-----,,-22.783333333333335,-49.93333333333333
BR,RBD,Ribeir�o dos �ndios,Ribeirao dos Indios,SP,AA,--3-----,,-21.833333333333332,-51.6
BR,RGA,Ribeir�o Grande,Ribeirao Grande,SP,AA,--3-----,,-24.1,-48.36666666666667
BR,RPI,Ribeir�o Pires,Ribeirao Pires,SP,AA,--3-----,,-23.7,-46.4
BR,RAO,Ribeir�o Preto,Ribeirao Preto,SP,AA,-234-6--,,-21.183333333333334,-47.8
BR,RVO,Ribeir�o Vermelho,Ribeirao Vermelho,MG,AA,--3-----,,-21.183333333333334,-45.05
BR,RZO,Ribeir�ozinho,Ribeiraozinho,MT,AA,--3-----,,-16.483333333333334,-52.68333333333333
BR,RGE,Ribeiro Gon�alves,Ribeiro Goncalves,PI,AA,--3-----,,-7.55,-45.233333333333334
BR,RBL,Ribeir�polis,Ribeiropolis,SE,AA,--3-----,,-10.533333333333333,-37.416666666666664
BR,RFI,Rifaina,Rifaina,SP,AA,--3-----,,-20.066666666666666,-47.416666666666664
BR,RCO,Rinc�o,Rincao,SP,AA,--3-----,,-21.583333333333332,-48.06666666666667
BR,RPS,Rin�polis,Rinopolis,SP,AA,--3-----,,-21.716666666666665,-50.71666666666667
BR,RAC,Rio Acima,Rio Acima,MG,AA,-23-----,,-20.083333333333332,-43.78333333333333
BR,RAZ,Rio Azul,Rio Azul,PR,AA,--3-----,,-25.7,-50.78333333333333
BR,RBN,Rio Bananal,Rio Bananal,ES,AA,--3-----,,-19.266666666666666,-40.31666666666667
BR,RIW,Rio Bom,Rio Bom,PR,AA,--3-----,,-23.75,-51.4
BR,RBO,Rio Bonito,Rio Bonito,RJ,AA,--3-----,,-22.7,-42.61666666666667
BR,RBU,Rio Bonito do Igua�u,Rio Bonito do Iguacu,PR,AA,--3-----,,-25.483333333333334,-52.516666666666666
BR,RBR,Rio Branco,Rio Branco,AC,AA,1-34----,,-9.966666666666667,-67.8
BR,ROB,Rio Branco,Rio Branco,MT,AA,--3-----,,-15.233333333333333,-58.11666666666667
BR,RVI,Rio Branco do Iva�,Rio Branco do Ivai,PR,AA,--3-----,,-24.316666666666666,-51.3
BR,RBS,Rio Branco do Sul,Rio Branco do Sul,PR,AA,-23-----,,-25.183333333333334,-49.31666666666667
BR,RBA,Rio Brilhante,Rio Brilhante,MS,AA,--3-----,,-21.8,-54.53333333333333
BR,RCS,Rio Casca,Rio Casca,MG,AA,--3-----,,-20.216666666666665,-42.65
BR,RCL,Rio Claro,Rio Claro,SP,AA,--34----,,-22.4,-47.55
BR,ROC,Rio Claro,Rio Claro,RJ,AA,--3-----,,-22.716666666666665,-44.13333333333333
BR,RSP,Rio Crespo,Rio Crespo,RO,AA,--3-----,,-9.7,-62.9
BR,RDK,Rio da Concei��o,Rio da Conceicao,TO,AA,--3-----,,-11.4,-46.86666666666667
BR,RTS,Rio das Antas,Rio das Antas,SC,AA,--3-----,,-26.883333333333333,-51.06666666666667
BR,RDF,Rio das Flores,Rio das Flores,RJ,AA,--3-----,,-22.166666666666668,-43.56666666666667
BR,RTA,Rio das Ostras,Rio das Ostras,RJ,AA,--3-----,,-22.516666666666666,-41.93333333333333
BR,RPE,Rio das Pedras,Rio das Pedras,SP,AA,--3-----,,-22.833333333333332,-47.6
BR,RCN,Rio de Contas,Rio de Contas,BA,AA,--3-----,,-13.583333333333334,-41.81666666666667
BR,RIO,Rio de Janeiro,Rio de Janeiro,RJ,AA,1234567-,,-22.866666666666667,-43.21666666666667
BR,RDA,Rio do Ant�nio,Rio do Antonio,BA,AA,--3-----,,-14.4,-42.06666666666667
BR,RIC,Rio do Campo,Rio do Campo,SC,AA,--3-----,,-26.933333333333334,-50.13333333333333
BR,RFO,Rio do Fogo,Rio do Fogo,RN,AA,--3-----,,-5.266666666666667,-35.38333333333333
BR,RIE,Rio do Oeste,Rio do Oeste,SC,AA,--3-----,,-27.183333333333334,-49.8
BR,ROP,Rio do Pires,Rio do Pires,BA,AA,--3-----,,-13.116666666666667,-42.28333333333333
BR,RPD,Rio do Prado,Rio do Prado,MG,AA,--3-----,,-16.6,-40.56666666666667
BR,RDS,Rio do Sul,Rio do Sul,SC,AA,--3-----,,-27.216666666666665,-49.63333333333333
BR,DCE,Rio Doce,Rio Doce,MG,AA,--3-----,,-20.233333333333334,-42.88333333333333
BR,RSB,Rio dos Bois,Rio dos Bois,TO,AA,--3-----,,-9.333333333333334,-48.516666666666666
BR,RCD,Rio dos Cedros,Rio dos Cedros,SC,AA,--3-----,,-26.733333333333334,-49.266666666666666
BR,RSD,Rio dos �ndios,Rio dos Indios,RS,AA,--3-----,,-27.283333333333335,-52.833333333333336
BR,REE,Rio Espera,Rio Espera,MG,AA,--3-----,,-20.85,-43.45
BR,RFS,Rio Formoso,Rio Formoso,PE,AA,--3-----,,-8.65,-35.15
BR,RFN,Rio Fortuna,Rio Fortuna,SC,AA,--3-----,,-28.116666666666667,-49.1
BR,RIG,Rio Grande,Rio Grande,RS,AA,1234-6--,,-32.05,-52.083333333333336
BR,RGS,Rio Grande da Serra,Rio Grande da Serra,SP,AA,--3-----,,-23.733333333333334,-46.38333333333333
BR,RGP,Rio Grande do Piau�,Rio Grande do Piaui,PI,AA,--3-----,,-7.766666666666667,-43.13333333333333
BR,RLO,Rio Largo,Rio Largo,AL,AA,--3-----,,-9.483333333333333,-35.85
BR,RMN,Rio Manso,Rio Manso,MG,AA,--3-----,,-20.25,-44.3
BR,RMI,Rio Maria,Rio Maria,PA,AA,--3-----,,-7.3,-50.03333333333333
BR,RNE,Rio Negrinho,Rio Negrinho,SC,AA,--3-----,,-26.25,-49.516666666666666
BR,RNG,Rio Negro,Rio Negro,MS,AA,--3-----,,-19.433333333333334,-54.983333333333334
BR,RNO,Rio Negro,Rio Negro,PR,AA,--3-----,,-26.1,-49.78333333333333
BR,RIN,Rio Novo,Rio Novo,MG,AA,--3-----,,-21.466666666666665,-43.11666666666667
BR,RNS,Rio Novo do Sul,Rio Novo do Sul,ES,AA,--3-----,,-20.85,-40.93333333333333
BR,RPA,Rio Parana�ba,Rio Paranaiba,MG,AA,--34----,,-19.183333333333334,-46.233333333333334
BR,RPO,Rio Pardo,Rio Pardo,RS,AA,1-3-----,,-29.983333333333334,-52.36666666666667
BR,RMS,Rio Pardo de Minas,Rio Pardo de Minas,MG,AA,--3-----,,-15.6,-42.53333333333333
BR,RPC,Rio Piracicaba,Rio Piracicaba,MG,AA,-23-----,,-19.95,-43.166666666666664
BR,RPB,Rio Pomba,Rio Pomba,MG,AA,--3-----,,-21.266666666666666,-43.166666666666664
BR,RPT,Rio Preto,Rio Preto,MG,AA,--3-----,,-22.083333333333332,-43.81666666666667
BR,RPV,Rio Preto da Eva,Rio Preto da Eva,AM,AC,--3-----,,-2.6833333333333336,-59.7
BR,RQE,Rio Quente,Rio Quente,GO,AA,--3-----,,-17.766666666666666,-48.766666666666666
BR,ROR,Rio Real,Rio Real,BA,AA,--3-----,,-11.483333333333333,-37.93333333333333
BR,RRN,Rio Rufino,Rio Rufino,SC,AA,--3-----,,-27.85,-49.766666666666666
BR,RON,Rio Sono,Rio Sono,TO,AA,--3-----,,-9.333333333333334,-47.88333333333333
BR,RTT,Rio Tinto,Rio Tinto,PB,AA,--3-----,,-6.8,-35.06666666666667
BR,RVD,Rio Verde,Rio Verde,GO,AA,--34----,,-17.783333333333335,-50.916666666666664
BR,RVT,Rio Verde de Mato Grosso,Rio Verde de Mato Grosso,MS,AA,--3-----,,-18.9,-54.833333333333336
BR,RVH,Rio Vermelho,Rio Vermelho,MG,AA,--3-----,,-18.3,-43.016666666666666
BR,RLA,Riol�ndia,Riolandia,SP,AA,--3-----,,-19.966666666666665,-49.666666666666664
BR,RIZ,Riozinho,Riozinho,RS,AA,--3-----,,-29.633333333333333,-50.46666666666667
BR,RQZ,Riqueza,Riqueza,SC,AA,--3-----,,-27.066666666666666,-53.31666666666667
BR,RTI,Rit�polis,Ritapolis,MG,AA,--3-----,,-21.016666666666666,-44.31666666666667
BR,RVL,Riversul,Riversul,SP,AA,--3-----,,-23.816666666666666,-49.43333333333333
BR,RSL,Roca Sales,Roca Sales,RS,AA,--3-----,,-29.283333333333335,-51.85
BR,RHD,Rochedo,Rochedo,MS,AA,--3-----,,-19.95,-54.88333333333333
BR,RCM,Rochedo de Minas,Rochedo de Minas,MG,AA,--3-----,,-21.616666666666667,-43.016666666666666
BR,ROD,Rodeio,Rodeio,SC,AA,--3-----,,-26.933333333333334,-49.3
BR,RBT,Rodeio Bonito,Rodeio Bonito,RS,AA,--3-----,,-27.466666666666665,-53.166666666666664
BR,RDR,Rodeiro,Rodeiro,MG,AA,--3-----,,-21.2,-42.86666666666667
BR,RDL,Rodelas,Rodelas,BA,AA,--3-----,,-8.833333333333334,-38.766666666666666
BR,RFR,Rodolfo Fernandes,Rodolfo Fernandes,RN,AA,--3-----,,-5.783333333333333,-38.05
BR,RAE,Rodrigues Alves,Rodrigues Alves,AC,AA,--3-----,,-7.733333333333333,-72.63333333333334
BR,RRX,Rolador,Rolador,RS,AA,--3-----,,-28.25,-54.81666666666667
BR,ROL,Rol�ndia,Rolandia,PR,AA,--3-----,,-23.3,-51.35
BR,ROT,Rolante,Rolante,RS,AA,--3-----,,-29.633333333333333,-50.56666666666667
BR,RMU,Rolim de Moura,Rolim de Moura,RO,AA,--3-----,,-11.716666666666667,-61.78333333333333
BR,ROM,Romaria,Romaria,MG,AA,--3-----,,-18.883333333333333,-47.56666666666667
BR,RNI,Romel�ndia,Romelandia,SC,AA,--3-----,,-26.666666666666668,-53.31666666666667
BR,RNR,Roncador,Roncador,PR,AA,--3-----,,-24.583333333333332,-52.266666666666666
BR,RAT,Ronda Alta,Ronda Alta,RS,AA,--3-----,,-27.766666666666666,-52.8
BR,RHA,Rondinha,Rondinha,RS,AA,--3-----,,-27.816666666666666,-52.9
BR,RLD,Rondol�ndia,Rondolandia,MT,AA,--3-----,,-10.833333333333334,-61.45
BR,RND,Rondon,Rondon,PR,AA,--3-----,,-23.4,-52.75
BR,RPR,Rondon do Par�,Rondon do Para,PA,AA,--3-----,,-4.766666666666667,-48.06666666666667
BR,ROO,Rondon�polis,Rondonopolis,MT,AA,-234----,,-16.466666666666665,-54.63333333333333
BR,RGL,Roque Gonzales,Roque Gonzales,RS,AA,--3-----,,-28.133333333333333,-55.016666666666666
BR,RAS,Rorain�polis,Rorainopolis,RR,AA,--3-----,,0.9333333333333333,-60.416666666666664
BR,ROS,Rosana,Rosana,SP,AA,--3-----,,-22.566666666666666,-53.05
BR,RRO,Ros�rio,Rosario,MA,AA,--3-----,,-2.9333333333333336,-44.233333333333334
BR,RLR,Ros�rio da Limeira,Rosario da Limeira,MG,AA,--3-----,,-20.966666666666665,-42.5
BR,RSC,Ros�rio do Catete,Rosario do Catete,SE,AA,--3-----,,-10.683333333333334,-37.016666666666666
BR,RIV,Ros�rio do Iva�,Rosario do Ivai,PR,AA,--3-----,,-24.25,-51.233333333333334
BR,RSO,Ros�rio do Sul,Rosario do Sul,RS,AA,--34----,,-30.233333333333334,-54.93333333333333
BR,ROE,Ros�rio Oeste,Rosario Oeste,MT,AA,--3-----,,-14.816666666666666,-56.416666666666664
BR,RSR,Roseira,Roseira,SP,AA,-23-----,,-22.883333333333333,-45.3
